V1	V2
27.488299445519498	-522.8028571507843
56.688613657512185	-637.7843414088608
37.85995873394389	-656.0865080073102
52.69368807616777	-657.1216545307167
-99.45249192478529	-593.7786721962195
114.12867057154543	-639.1644533383777
17.448992614136692	-592.8080013138243
-57.25242537101841	-743.9785888223827
-31.078160306552014	-659.4283085879298
-10.119896652451812	-666.3780158287699
-50.39169956556545	-657.2871956457537
76.24273888082872	-723.6254864064628
69.47115953479786	-703.1050713134821
-23.695962471320758	-622.6384191810695
-154.9185	-647.4026
94.64448765081805	-723.6460313099116
109.37716714511889	-731.1804149061011
129.18431232742012	-689.4423630333835
95.2770299125233	-754.5190549372392
139.79142792492067	-756.4851373958719
82.27625660244223	-681.2015573760319
70.95682124451513	-666.7879334862093
62.434868171641874	-685.4877234015232
29.54035671979997	-691.2333218007956
46.653162424640406	-677.7139734442064
30.20988484090075	-672.708764391015
6.733919430111295	-730.4714709609166
24.680069116639913	-721.3255536514791
-42.06475035011323	-584.2977756024546
228.88474618372433	-668.1956631106451
212.93883999100626	-659.1013589136942
-31.08973253845148	-642.1552009622111
-154.2814	-726.9479
-154.2814	-706.9479
-134.2814	-706.9479
-134.2814	-726.9479
-155.4197	-585.8404
92.96840381335936	-632.8330536088408
89.85972730795422	-649.7498319319087
77.97691158379206	-634.006701751792
68.81139220840504	-650.0535335069272
-134.9185	-647.4026
89.56784992233297	-589.5296715247807
118.0456416423353	-614.9376992664077
-20.795247056449657	-583.6396295732519
104.8265744009788	-614.1122810221184
122.42993327765295	-627.6203440273562
110.69033435576617	-627.0954215557825
0.21205549405783336	-712.0700434387909
1.7487900059842758	-824.1111215204563
-155.6179	-547.5782
-66.853575691221	-657.3237768952266
45.06155663239259	-557.1588831369604
-96.86215861158263	-639.7563406723608
-50.677064926844565	-530.8332706758437
-92.1437645750464	-660.7438282760007
34.74846998964467	-841.6478129862056
17.256437798983765	-826.782661286137
20.478785198866042	-839.9602502754933
35.65087067463498	-808.1322247861009
1.7730924894021365	-765.3242749028591
-0.10977371865782432	-679.8652756030081
-15.142356533409282	-811.0014967036069
4.7107596876851	-696.2868154148216
-16.226306186612746	-712.4461404202087
-8.721111237978182	-744.3653181399137
-61.51827498622777	-672.3614116538995
19.95044162470856	-740.7971541943432
-43.74112633784454	-670.6935344017897
45.71194990717862	-705.7500384918973
27.503891269011678	-763.3994407290477
63.880964265872095	-584.4711295023892
72.43558212716448	-596.1336302259933
-82.9718079660163	-588.9577596228269
72.55922838832431	-574.0372261862575
104.3563518732424	-576.3774148022834
105.4849914490643	-598.9031456886253
134.61408551806733	-588.564118346493
120.70950986923104	-596.2461914990843
62.42404836071764	-716.0463165307837
-135.6179	-547.5782
10.356539294167634	-793.7875944644884
45.250185113358796	-726.6874335373471
-47.21796909502416	-703.3896702063365
-29.985371808213735	-721.9317498608574
-24.38003278288362	-735.469941408879
-14.207725474048017	-684.9603912306454
-33.066879939263856	-688.5311816456926
-67.03044483656741	-691.9487995226552
14.616683421504641	-755.626946553511
121.79833291876984	-581.5074083837716
0.4174136995066686	-752.4072385514157
-135.7381	-531.4762
-27.761751335286306	-804.3265075381152
194.3330316707668	-665.5323455177244
102.6852796107282	-639.6094240573151
131.45865709048334	-618.4409494152386
144.015149723849	-629.8651846678739
100.11672908461937	-691.5842718125178
112.80281936703061	-712.6528359642701
96.66515071076786	-704.5483853645296
115.71535447186096	-696.9420491540528
128.31761727748423	-716.5045443266206
-0.8788273963635894	-810.7859995509084
-50.49232239696746	-685.8669203253919
31.094744560532003	-825.6854260041546
-12.693977832616065	-825.8894137490438
132.9153935760462	-603.0316092510543
-12.115378349917348	-793.8707211027945
16.042913137996617	-682.316114808148
-59.12081234652238	-802.7018272757946
-110.69117971494255	-819.5767977943584
-156.35277513331613	-820.0433023037504
-149.72635627480963	-833.9038623849699
-134.7826	-620.5732
-97.74904123558406	-836.6909493059545
-134.92223091531574	-827.4739035382739
-59.592606862555314	-782.6243168299334
180.71123518231286	-763.7081676336558
-43.807004211199505	-761.1628698615493
189.03417894779133	-771.6934852927733
-108.71442156142776	-787.5134596930768
-125.76718365259538	-814.9916193289271
-135.4789195180886	-841.7225913680693
-149.8397244049376	-804.3007595249394
-133.6542778107375	-802.450171169637
141.449031703932	-520.2155182431037
155.2216883291036	-529.8011878313656
153.3462846360464	-510.6746539803468
-154.8628	-620.3864
190.8750043681829	-757.6941655546167
-45.38731918268778	-514.9865139335412
-18.63635887109	-535.62521458186
-25.362937963647465	-508.66660740254383
-10.777300649980004	-521.8446293823092
12.660896716034511	-510.4856052275752
-82.24049937554999	-649.0709624934557
-78.36268071311055	-670.7265945906059
-85.31839966454037	-628.9546471817758
158.63598280456864	-753.8502301001342
-73.01364413631694	-553.6873686978245
-5.8957085682035135	-506.48878492007384
-77.16254369353504	-568.876853710277
-62.998114171162854	-564.7003533988632
-76.92034351625152	-604.6039881926704
63.01859609191236	-738.1024608550435
194.6733981210365	-646.3899201790605
-90.10829207035408	-575.2677180892681
-93.48031781141438	-610.6980298917457
169.09256578365884	-650.0392448763625
-91.57164636015924	-813.2461014616233
-82.82079072176933	-825.30619864186
-142.03284189595237	-816.2000867952406
-121.48550748729494	-833.2234828339473
35.67274086457276	-743.9978495812421
-155.4197	-565.8404
211.90987616727222	-673.9313778334906
223.58106655221945	-681.5298207091123
77.59741827416903	-738.0907283474199
-46.100646841297056	-802.7778114111416
13.395677440151173	-714.5273812718088
177.0189437053286	-777.4792144003426
182.42406116067062	-516.2385685859575
152.1203256984015	-585.9567270798523
133.34562735408525	-630.8606028663639
246.56182602499572	-669.842591873459
270.529423221077	-686.0150238220197
-134.3616	-742.1709
128.98535375627142	-639.7537072885929
-38.002335671877916	-556.7607888160768
148.7558840785124	-542.6462518486836
143.69197250208288	-555.3542352479647
175.80581529652045	-559.8993679580619
163.44495984971883	-551.9462145506235
169.886609778765	-538.4039814953849
184.0976699335886	-547.8015923968866
202.91097688201722	-494.0484204811823
124.18232551230906	-519.1057247400661
162.1043557301112	-565.9081160566741
134.31652587544534	-536.3285957105248
184.812343394939	-532.6981779364964
210.91028826455883	-504.71279081489007
-154.3616	-761.4293
-154.4085	-742.2178
257.197774181673	-677.5608896254553
258.21838558900777	-661.8731617281328
176.27017880807574	-604.7402600251294
-155.1011	-602.3799
169.03685460606522	-519.5324046128519
-135.1011	-602.3799
-135.4197	-585.8404
-134.6	-687.3345
-135.7382	-565.5899
-154.9185	-687.4026
188.88020217409857	-612.8149439963752
21.634243505465655	-704.3617505548368
173.19858562887683	-484.13482059080366
-154.9653	-666.2889
53.16625209021759	-536.0680779211559
-77.79157823774165	-803.220188161671
-19.95680290702184	-773.5598058737476
-27.498694420599453	-822.3127043230515
-23.79956540123405	-700.2695322929585
122.93324882492273	-671.2417799960327
-50.131488466851906	-567.0638490170057
-1.2985712599693247	-569.5637235282443
-30.877628724684712	-524.9394289671955
-66.25147630418456	-537.0702330634026
-34.00591805561071	-569.4348391956356
-68.75431669782586	-815.5235407103521
63.709057395626246	-556.9997080665719
102.55390839173158	-786.3193889863679
38.66143227260061	-756.1867943728214
7.621136319002143	-779.6682307252604
189.7152778929371	-678.298717637046
185.09841183076014	-694.2290207903928
189.56982440800607	-707.0196019188087
140.1718252831848	-787.1668342767581
52.94222142538341	-748.4022780772206
-88.10560537267828	-533.1456639116116
113.91641588139103	-681.2391241056503
111.5536713135632	-751.1750523890156
122.64256422521268	-764.0798468067231
102.51878308575606	-769.647270040589
72.48586043451974	-815.5577254008562
72.51974834022644	-788.1150608996943
82.60578406681044	-772.7689172038714
75.36703816677412	-756.5863829904096
41.9297295741579	-792.7679215969463
87.1173044008536	-797.5273869554518
56.58924974440117	-802.5358072067937
90.74991903415484	-813.7488543241753
117.51598630950721	-787.0591153219133
57.351513629689414	-783.8581398735993
27.289319444665054	-780.1756935430408
63.430651053885136	-767.902735701888
47.91322248008532	-764.280491894492
41.464229188738656	-777.0431497574784
102.54753930725701	-801.0575125277445
-9.797023317812908	-727.5708507872105
-42.09029123936737	-736.8482989731503
-30.663732527546607	-749.6631848249007
-19.321060343366927	-755.0366468396875
-54.8294485764407	-724.9094805036989
-42.63337843008778	-721.4804986543443
102.69069861278666	-657.107802055381
91.82810826130982	-663.4421602146232
-53.33758293160222	-766.7535146678745
109.33795737266439	-665.4667337926212
94.57502288635528	-741.6664378784495
100.913289335066	-677.8415419161848
156.21455275765402	-804.01714051392
84.642992450905	-602.2915137891622
93.4273987675088	-600.6969701589164
44.2964835841955	-831.3694306123637
122.39882939767222	-652.6197731873494
141.1998154037785	-648.7953739342831
153.8972079144813	-655.8483795286563
